n,あがく
n,気 に くわ ない
n,気 むつかしい
n,気ぜわしい
n,気むずかしい
n,気弱 だ
n,気弱 です
n,気取っ た
n,気色 が 悪い
n,気早 だ
n,気早 です
n,気短 だ
n,気短 です
n,気難しい
n,気付き にくい
n,気分 が 悪い
n,気忙しい
n,気味が悪い
n,稀薄 だ
n,稀薄 です
n,儀式張っ た
n,戯け です
n,戯け と
n,戯け の
n,疑い深い
n,疑わしい
n,疑問 だ
n,詰屈 だ
n,詰屈 です
n,逆賊 だ
n,逆賊 です
n,逆賊 と
n,逆賊 の
n,泣き所 だ
n,泣き所 です
n,泣き所 と
n,泣き所 の
n,泣き虫 だ
n,泣き虫 です
n,泣き虫 と
n,泣き虫 の
n,居丈高 だ
n,居丈高 です
n,虚仮 だ
n,虚仮 です
n,虚仮 と
n,虚仮 の
n,許し がたい
n,凶漢 だ
n,凶漢 です
n,凶漢 と
n,凶漢 の
n,凶暴 だ
n,凶暴 です
n,凶猛 だ
n,凶猛 です
n,凶猛 と
n,凶猛 の
n,強情 張 だ
n,強情 張 です
n,強情 張 と
n,強情 張 の
n,強情っぱり だ
n,強情っぱり です
n,強欲 だ
n,強欲 です
n,怯懦 だ
n,怯懦 です
n,怯懦 と
n,怯懦 の
n,恐るべき
n,恐れ が ある
n,恐れ多い
n,狂わしい
n,狂人 だ
n,狂人 です
n,狂人 と
n,狂人 の
n,狂暴 だ
n,狂暴 です
n,狂乱
n,狭苦しい
n,狭量 だ
n,狭量 です
n,狭隘 だ
n,狭隘 です
n,脅かす
n,興味 が ない
n,驚き が ない
n,仰々しい
n,仰仰しい
n,業 突く 張り だ
n,業 突く 張り です
n,業 突く 張り と
n,業 突く 張り の
n,極貧 だ
n,極貧 です
n,極貧 と
n,極貧 の
n,僅少 だ
n,僅少 です
n,僅少 と
n,僅少 の
n,近目 だ
n,近目 です
n,近目 と
n,近目 の
n,銀流し だ
n,銀流し です
n,銀流し と
n,銀流し の
n,苦 に なる
n,苦々しい
n,苦し紛れ だ
n,苦し紛れ です
n,苦肉の策 だ
n,苦肉の策 です
n,苦肉の策 と
n,苦肉の策 の
n,愚 に も つか ぬ
n,愚 の 骨頂 だ
n,愚 の 骨頂 です
n,愚 の 骨頂 と
n,愚 の 骨頂 の
n,愚か
n,愚かしい
n,愚人 だ
n,愚人 です
n,愚人 と
n,愚人 の
n,愚図 だ
n,愚図 です
n,愚図 と
n,愚図 の
n,愚直 だ
n,愚直 です
n,愚直 と
n,愚直 の
n,愚鈍 だ
n,愚鈍 です
n,愚鈍 と
n,愚鈍 の
n,愚物 だ
n,愚物 です
n,愚物 と
n,愚物 の
n,愚昧 だ
n,愚昧 です
n,愚劣 だ
n,愚劣 です
n,愚劣 と
n,愚劣 の
n,空々しい
n,空しい
n,空回り
n,空恐ろしい
n,空空しい
n,空疎 だ
n,空疎 です
n,空中 楼閣 だ
n,空中 楼閣 です
n,空中 楼閣 と
n,空中 楼閣 の
n,屈伏
n,屈服
n,型 に はまる
n,形無し だ
n,形無し です
n,形無し と
n,形無し の
n,軽々しい
n,軽はずみ だ
n,軽はずみ です
n,軽はずみ と
n,軽はずみ の
n,軽視
n,軽蔑
n,軽躁 だ
n,軽躁 です
n,軽躁 と
n,軽躁 の
n,激越 だ
n,激越 です
n,隙 だらけ
n,欠陥 が ある
n,欠陥 品
n,血 も 涙 も ない
n,血の気 が 多い
n,喧しい
n,喧嘩腰 だ
n,喧嘩腰 です
n,喧嘩腰 と
n,喧嘩腰 の
n,堅苦しい
n,堅物 だ
n,堅物 です
n,堅物 と
n,堅物 の
n,嫌 らしい
n,嫌み だ
n,嫌み です
n,嫌み と
n,嫌み の
n,嫌味 たらしい
n,嫌味 ったらしい
n,見えっ張り だ
n,見えっ張り です
n,見ぐるしい
n,見づらい
n,見にくい
n,見る かげ も ない
n,見る 影 も ない
n,見下す
n,見苦しい
n,見向き も し ない
n,険しい
n,険悪 だ
n,険悪 です
n,険悪 と
n,険悪 の
n,険難 だ
n,険難 です
n,元 も 子 も ない
n,厳つい
n,厳酷 だ
n,厳酷 です
n,幻怪 だ
n,幻怪 です
n,幻怪 と
n,幻怪 の
n,言語道断 だ
n,言語道断 です
n,言語道断 と
n,言語道断 の
n,個性 が ない
n,個性 は ない
n,古めかしい
n,古臭い
n,固陋 だ
n,固陋 です
n,姑息 だ
n,姑息 です
n,胡散臭い
n,誇大 だ
n,誇大 です
n,後 の まつり だ
n,後 の まつり です
n,後 の まつり と
n,後 の まつり の
n,後の祭り だ
n,後の祭り です
n,後の祭り と
n,後の祭り の
n,後悔 先 に 立た ぬ
n,御 粗末 だ
n,御 粗末 です
n,御機嫌 斜め だ
n,御機嫌 斜め です
n,御機嫌 斜め と
n,御機嫌 斜め の
n,御大層 だ
n,御大層 です
n,効き すぎる
n,効き にくい
n,効き 難い
n,厚かましい
n,厚ぼったい
n,厚顔 だ
n,厚顔 です
n,口 が さびしい
n,口 が 軽い
n,口 ほど に も ない
n,口惜しい
n,口先 だけ
n,口先 だけ の
n,向う見ず だ
n,向う見ず です
n,好い加減 だ
n,好い加減 です
n,好きもの だ
n,好きもの です
n,好きもの と
n,好きもの の
n,好き嫌い が ある
n,好き嫌い は ある
n,巧言令色 だ
n,巧言令色 です
n,巧言令色 と
n,巧言令色 の
n,慌しい
n,慌ただしい
n,甲斐性 無い
n,糠 に 釘 だ
n,糠 に 釘 です
n,糠 に 釘 と
n,糠 に 釘 の
n,荒々しい
n,荒くれ た
n,荒っぽい
n,荒らか だ
n,荒らか です
n,荒荒しい
n,荒削り だ
n,荒削り です
n,荒削り と
n,荒削り の
n,荒誕 だ
n,荒誕 です
n,荒誕 と
n,荒誕 の
n,荒唐 だ
n,荒唐 です
n,荒唐 と
n,荒唐 の
n,高慢 だ
n,高慢 です
n,高慢 と
n,高慢 の
n,高慢ちき だ
n,高慢ちき です
n,高慢ちき と
n,高慢ちき の
n,剛愎 だ
n,剛愎 です
n,剛愎 と
n,剛愎 の
n,合わせ にくい
n,酷 たらしい
n,酷 だ
n,酷 です
n,酷 と
n,酷 の
n,酷い
n,酷しい
n,酷薄 だ
n,酷薄 です
n,酷薄 と
n,酷薄 の
n,酷烈 だ
n,酷烈 です
n,腰 が 弱い
n,腰 が 重い
n,腰砕け だ
n,腰砕け です
n,腰砕け と
n,腰砕け の
n,腰弱 だ
n,腰弱 です
n,腰抜け だ
n,腰抜け です
n,腰抜け と
n,腰抜け の
n,今ひとつ
n,今一つ だ
n,今一つ です
n,今一つ と
n,今一つ の
n,恨み 骨髄 に 徹する
n,恨めしい
n,根 性悪 だ
n,根性 悪 です
n,根性 悪 と
n,根性 悪 の
n,根性 曲り
n,根無し だ
n,根無し です
n,根無し と
n,根無し の
n,差 が ある
n,差 が 激しい
n,差 は ある
n,差し支える
n,差し出がましい
n,差支える
n,差別 的 だ
n,差別 的 です
n,細細
n,在り来り だ
n,在り来り です
n,罪ぶかい
n,罪作り だ
n,罪作り です
n,罪作り と
n,罪作り の
n,罪深い
n,策士 だ
n,策士 です
n,策士 と
n,策士 の
n,擦れっ枯らし だ
n,擦れっ枯らし です
n,擦れっ枯らし と
n,擦れっ枯らし の
n,殺人 的 だ
n,殺人 的 です
n,殺伐 だ
n,殺伐 です
n,殺伐 の
n,殺伐と
n,雑 だ
n,雑 です
n,雑 と
n,雑 の
n,雑然 だ
n,雑然 です
n,雑然 の
n,惨い
n,惨たらしい
n,惨烈 だ
n,惨烈 です
n,惨烈 と
n,惨烈 の
n,惨憺 だ
n,惨憺 です
n,惨憺 と
n,惨憺 の
n,散々 だ
n,散々 です
n,散散 だ
n,散散 です
n,酸鼻 だ
n,酸鼻 です
n,酸鼻 と
n,酸鼻 の
n,残り惜しい
n,残り多い
n,残刻 だ
n,残刻 です
n,残忍 だ
n,残忍 です
n,残忍 と
n,残忍 の
n,仕方 が ない
n,仕方 ない
n,仕方 の ない
n,使い づらい
n,使い にくい
n,使い 難い
n,使い物 に なら ない
n,刺々しい
n,刺刺しい
n,子供 っぽい
n,子供だまし だ
n,子供だまし です
n,子供だまし と
n,子供だまし の
n,子供騙し だ
n,子供騙し です
n,子供騙し と
n,子供騙し の
n,思いきり の 悪い
n,思い切り の 悪い
n,思わしくない
n,支障 が ある
n,脂 こい
n,脂っこい
n,歯 が 立た ない
n,歯痒い
n,耳年増 だ
n,耳年増 です
n,耳年増 と
n,耳年増 の
n,自縄自縛 だ
n,自縄自縛 です
n,自縄自縛 と
n,自縄自縛 の
n,七転八倒 だ
n,七転八倒 です
n,七転八倒 と
n,七転八倒 の
n,七面倒臭い
n,執念深い
n,質感 が ない
n,邪険 だ
n,邪険 です
n,邪魔 者
n,邪魔 物
n,邪魔くさい
n,邪慳 だ
n,邪慳 です
n,寂しげ だ
n,寂しげ です
n,寂しげ と
n,寂しげ の
n,寂れる
n,寂寞 だ
n,寂寞 です
n,寂寞 と
n,寂寞 の
n,弱々しい
n,弱り目 だ
n,弱り目 です
n,弱り目 と
n,弱り目 に たたり目 だ
n,弱り目 に たたり目 です
n,弱り目 に たたり目 と
n,弱り目 に たたり目 の
n,弱り目 の
n,弱虫 だ
n,弱虫 です
n,弱虫 と
n,弱虫 の
n,守銭奴 だ
n,守銭奴 です
n,守銭奴 と
n,守銭奴 の
n,手 が つけ られ ない
n,手 が 出 ない
n,手 が 足り ない
n,手 に おえ ない
n,手 に 余る
n,手 の 出し 様 が ない
n,手ぬるい
n,手ひどい
n,手緩い
n,手狭 だ
n,手狭 です
n,手狭 と
n,手狭 の
n,手厳しい
n,手荒 だ
n,手荒 です
n,手荒い
n,手酷い
n,手重い
n,手痛い
n,手薄 だ
n,手薄 です
n,酒 落 臭い だ
n,酒 落 臭い です
n,酒 落 臭い と
n,酒 落 臭い の
n,受け入れ 難い
n,受け付け ない
n,呪わしい
n,臭い
n,醜い
n,重々しい
n,重苦しい
n,重重しい
n,術無い
n,峻険 だ
n,峻険 です
n,峻厳 だ
n,峻厳 です
n,峻嶮 だ
n,峻嶮 です
n,暑がり だ
n,暑がり です
n,暑がり と
n,暑がり の
n,暑苦しい
n,女たらし だ
n,女たらし です
n,女たらし と
n,女たらし の
n,女女しい
n,小 難しい
n,小汚い
n,小気味 が 悪い
n,小賢しい
n,小心翼翼 だ
n,小心翼翼 です
n,小心翼翼 と
n,小心翼翼 の
n,小憎らしい
n,小便 くさい
n,小面憎い
n,小利口 だ
n,小利口 です
n,小癪 に さわる
n,焦れったい
n,省き すぎる
n,笑止千万 です
n,笑止千万 と
n,笑止千万 の
n,上っ面 だけ
n,上滑り だ
n,上滑り です
n,上辷り だ
n,上辷り です
n,冗談 じゃ ない
n,冗長 だ
n,冗長 です
n,冗漫 だ
n,冗漫 です
n,情け が 無い
n,情け 知らず
n,情け 容赦 も ない
n,情けない
n,情強 だ
n,情強 です
n,色あせる
n,色気 が ない
n,尻 が 軽い
n,尻 が 重い
n,尻 の 穴 が 小さい
n,尻ごみ
n,尻軽 だ
n,尻軽 です
n,尻込み
n,伸び が ない
n,信じ がたい
n,寝覚め が 悪い
n,寝苦しい
n,寝耳 に 水 だ
n,寝耳 に 水 です
n,寝耳 に 水 と
n,寝耳 に 水 の
n,心 が 重い
n,心 が 騒ぐ
n,心 を 乱す
n,心許ない
n,心許無い
n,心苦しい
n,心無い
n,心憂い
n,新鮮味 は ない
n,深み が ない
n,身 も ふた も ない
n,身 も 蓋 も ない
n,身の程知らず だ
n,身の程知らず です
n,身の程知らず と
n,身の程知らず の
n,辛気 くさい
n,辛気臭い
n,人 が 悪い
n,人 を 食っ た
n,人気 が ない
n,人気 は ない
n,人泣かせ だ
n,人泣かせ です
n,人泣かせ と
n,人泣かせ の
n,人聞き が 悪い
n,人聞き の 悪い
n,人目 に つく
n,人恋しい
n,図々しい
n,水の泡 だ
n,水の泡 です
n,水の泡 と
n,水の泡 に なる
n,水の泡 の
n,水臭い
n,嵩張る
n,寸づまり だ
n,寸づまり です
n,寸づまり と
n,寸づまり の
n,寸足らず だ
n,寸足らず です
n,寸足らず と
n,寸足らず の
n,世間 知らず
n,世知辛い
n,凄惨 だ
n,凄惨 です
n,凄惨 と
n,凄惨 の
n,凄絶 だ
n,凄絶 です
n,凄絶 と
n,凄絶 の
n,性悪 だ
n,性悪 です
n,生ぬるい
n,生硬 だ
n,生硬 です
n,生煮え だ
n,生煮え です
n,生煮え と
n,生煮え の
n,青臭い
n,青二才 だ
n,青二才 です
n,青二才 と
n,青二才 の
n,脆い
n,惜しい
n,惜しくも
n,拙い
n,拙劣 だ
n,拙劣 です
n,節度 が ない
n,絶体絶命 だ
n,絶体絶命 です
n,絶体絶命 と
n,絶体絶命 の
n,絶望 的 だ
n,絶望 的 です
n,舌先三寸 だ
n,舌先三寸 です
n,舌先三寸 と
n,舌先三寸 の
n,戦闘 的 だ
n,戦闘 的 です
n,浅はか だ
n,浅はか です
n,浅ましい
n,浅薄 だ
n,浅薄 です
n,浅慮 だ
n,浅慮 です
n,浅慮 と
n,浅慮 の
n,詮無い
n,賎しい
n,疎い
n,疎か だ
n,疎か です
n,疎ましい
n,疎略 だ
n,疎略 です
n,疎略 と
n,疎略 の
n,粗削り だ
n,粗削り です
n,粗削り と
n,粗削り の
n,粗雑 だ
n,粗雑 です
n,粗大 だ
n,粗大 です
n,粗暴 だ
n,粗暴 です
n,粗暴 と
n,粗暴 の
n,粗末 だ
n,粗末 です
n,粗野 だ
n,粗野 です
n,粗笨 だ
n,粗笨 です
n,粗笨 と
n,粗笨 の
n,素 気 無い
n,素っ気 ない
n,素っ気 も ない
n,素っ気 も 無い
n,素っ気 無い
n,素っ頓狂 だ
n,素っ頓狂 です
n,素頓狂 だ
n,素頓狂 です
n,鼠輩 だ
n,鼠輩 です
n,鼠輩 と
n,鼠輩 の
n,早計 だ
n,早計 です
n,早計 と
n,早計 の
n,騒々しい
n,騒がしい
n,騒然たる
n,騒騒しい
n,増悪
n,憎々しい
n,憎体 だ
n,憎体 です
n,息苦しい
n,俗っぽい
n,俗悪 だ
n,俗悪 です
n,俗悪 と
n,俗悪 の
n,俗物 だ
n,俗物 です
n,俗物 と
n,俗物 の
n,俗離れ だ
n,俗離れ です
n,俗離れ と
n,俗離れ の
n,卒爾 だ
n,卒爾 です
n,卒爾 と
n,卒爾 の
n,遜色 が ある
n,多情 多恨 だ
n,多情 多恨 です
n,多情 多恨 と
n,多情 多恨 の
n,惰弱 だ
n,惰弱 です
n,駄目
n,耐え難い
n,態とらしい
n,態度 が 大きい
n,大 それ た
n,大仰 だ
n,大仰 です
n,大愚 だ
n,大愚 です
n,大愚 と
n,大愚 の
n,大形 だ
n,大形 です
n,大嫌い だ
n,大嫌い です
n,濁る た
n,嘆かわしい
n,短慮 だ
n,短慮 です
n,暖簾 に 腕 押し だ
n,暖簾 に 腕 押し です
n,暖簾 に 腕 押し と
n,暖簾 に 腕 押し の
n,男尊女卑 だ
n,男尊女卑 です
n,男尊女卑 と
n,男尊女卑 の
n,値 が 張る
n,恥知らず だ
n,恥知らず です
n,恥知らず と
n,恥知らず の
n,恥曝し だ
n,恥曝し です
n,痴れ者 だ
n,痴れ者 です
n,痴れ者 と
n,痴れ者 の
n,稚気 だ
n,稚気 です
n,稚気 と
n,稚気 の
n,致し方 ない
n,致し方 無い
n,致命 的 だ
n,致命 的 です
n,遅々たる
n,遅い
n,遅緩 だ
n,遅緩 です
n,遅緩 と
n,遅緩 の
n,遅鈍 だ
n,遅鈍 です
n,遅鈍 と
n,遅鈍 の
n,茶番 劇 だ
n,茶番 劇 です
n,茶番 劇 と
n,茶番 劇 の
n,虫 が いい
n,虫 が 好く ない
n,虫 の いい
n,虫酸 が 走る
n,張りつめる
n,張り出し すぎ
n,挑発 的 だ
n,挑発 的 です
n,調子はずれ だ
n,調子はずれ です
n,調子はずれ と
n,調子はずれ の
n,長たらしい
n,沈痛 だ
n,沈痛 です
n,沈鬱 だ
n,沈鬱 です
n,沈鬱 と
n,沈鬱 の
n,陳腐 だ
n,陳腐 です
n,痛々しい
n,痛ましい
n,低級 だ
n,低級 です
n,低質 だ
n,低質 です
n,低質 と
n,低質 の
n,低俗 だ
n,低俗 です
n,低能 だ
n,低能 です
n,低能 と
n,低能 の
n,低劣 だ
n,低劣 です
n,底 が 浅い
n,底 が 知れ ない
n,底意地 の 悪い
n,程遠い
n,締まり が ない
n,締まり が 無い
n,締まり の ない
n,締まり屋 だ
n,締まり屋 です
n,締まり屋 と
n,締まり屋 の
n,締り が ない
n,締り が 無い
n,諦め の 悪い
n,泥くさい
n,泥臭い
n,鉄面皮 だ
n,鉄面皮 です
n,天保銭 だ
n,天保銭 です
n,天保銭 と
n,天保銭 の
n,田舎 くさい
n,田舎 っぽい
n,田舎 臭い
n,徒 だ
n,徒 です
n,徒爾 だ
n,徒爾 です
n,徒爾 と
n,徒爾 の
n,杜撰 だ
n,杜撰 です
n,杜撰 と
n,杜撰 の
n,途方 も ない
n,途方 も 無い
n,都合 が 悪い
n,度 が 強い
n,度し難い
n,土 くさい
n,土臭い
n,怒り っぽい
n,怒り 心頭 だ
n,怒り 心頭 です
n,怒り 心頭 と
n,怒り 心頭 に 発する
n,怒り 心頭 の
n,盗人 猛猛しい
n,逃げ腰 だ
n,逃げ腰 です
n,逃げ腰 と
n,逃げ腰 の
n,頭 が 固い
n,頭 が 高い
n,頭 へ 来る
n,頭 を ひねる
n,頭 を 捻る
n,頭 を 冷やす
n,道理 に 外れ た
n,得体 の 知れ ない
n,毒 に も 薬 に も なら ぬ
n,毒々しい
n,独断 的 だ
n,独断 的 です
n,突拍子 も ない
n,突慳貪 だ
n,突慳貪 です
n,豚 に 真珠 だ
n,豚 に 真珠 です
n,豚 に 真珠 と
n,豚 に 真珠 の
n,鈍
n,鈍 臭い
n,鈍根 だ
n,鈍根 です
n,鈍根 と
n,鈍根 の
n,鈍重 だ
n,鈍重 です
n,鈍重 と
n,鈍重 の
n,鈍物 だ
n,鈍物 です
n,鈍物 と
n,鈍物 の
n,内弁慶 だ
n,内弁慶 です
n,内弁慶 と
n,内弁慶 の
n,馴れ馴れしい
n,難 が ある
n,難物 だ
n,難物 です
n,難物 と
n,難物 の
n,二の句 が つげ ない
n,二目 と 見 られ ない
n,日陰者 だ
n,日陰者 です
n,日陰者 と
n,日陰者 の
n,乳臭 だ
n,乳臭 です
n,乳臭 と
n,乳臭 の
n,乳臭い
n,入り づらい
n,入り にくい
n,如何わしい
n,猫 に 小判 だ
n,猫 に 小判 です
n,猫 に 小判 と
n,猫 に 小判 の
n,猫 の 額 だ
n,猫 の 額 です
n,猫 の 額 と
n,猫 の 額 の
n,熱鬧 だ
n,熱鬧 です
n,熱鬧 と
n,熱鬧 の
n,年寄り くさい
n,粘っこい
n,悩ましい
n,能 なし
n,能無し だ
n,能無し です
n,能無し と
n,能無し の
n,波 が ある
n,派手 好み だ
n,派手 好み です
n,派手 好み と
n,派手 好み の
n,破壊 的 だ
n,破壊 的 です
n,破戒無慙 だ
n,破戒無慙 です
n,破戒無慙 と
n,破戒無慙 の
n,破滅 的 だ
n,破滅 的 です
n,破廉恥 だ
n,破廉恥 です
n,破廉恥 と
n,破廉恥 の
n,馬 の 耳 に 念仏
n,馬耳東風 だ
n,馬耳東風 です
n,馬耳東風 と
n,馬耳東風 の
n,馬鹿 くさい
n,馬鹿 に する
n,馬鹿 者
n,馬鹿 野郎 だ
n,馬鹿 野郎 です
n,馬鹿 野郎 と
n,馬鹿 野郎 の
n,馬鹿らしい
n,馬鹿臭い
n,馬鹿馬鹿しい
n,背筋 が 寒く なる
n,買い得 です
n,売国奴 だ
n,売国奴 です
n,売国奴 と
n,売国奴 の
n,白々しい
n,白眼 視 する
n,薄ぎたない
n,薄ぐらい
n,薄っぺら だ
n,薄っぺら です
n,薄暗い
n,薄汚い
n,薄気味悪い
n,薄馬鹿 だ
n,薄馬鹿 です
n,薄馬鹿 と
n,薄馬鹿 の
n,薄氷 を 踏む 思い だ
n,薄氷 を 踏む 思い です
n,薄氷 を 踏む 思い と
n,薄氷 を 踏む 思い の
n,迫力 が ない
n,漠漠 だ
n,漠漠 です
n,漠漠 と
n,漠漠 の
n,莫迦 だ
n,莫迦 です
n,莫迦 と
n,莫迦 の
n,八方美人 だ
n,八方美人 です
n,八方美人 と
n,八方美人 の
n,髪の毛 を 逆立てる
n,罰金 もの
n,抜差し なら ない
n,半可通 だ
n,半可通 です
n,半可通 と
n,半可通 の
n,半間 だ
n,半間 です
n,半人前 だ
n,半人前 です
n,半人前 と
n,半人前 の
n,反り が 合わ ない
n,反対 だ
n,繁雑 だ
n,繁雑 です
n,煩わしい
n,卑しい
n,卑しんぼう だ
n,卑しんぼう です
n,卑しんぼう と
n,卑しんぼう の
n,卑しん坊 だ
n,卑しん坊 です
n,卑しん坊 と
n,卑しん坊 の
n,卑わい だ
n,卑わい です
n,卑賎 だ
n,卑賎 です
n,卑賎 と
n,卑賎 の
n,卑俗 だ
n,卑俗 です
n,卑劣 だ
n,卑劣 です
n,卑猥 だ
n,卑猥 です
n,卑陋 だ
n,卑陋 です
n,卑陋 と
n,卑陋 の
n,否定 的 だ
n,否定 的 です
n,悲しい
n,悲酸 だ
n,悲酸 です
n,悲壮 だ
n,悲壮 です
n,悲壮 と
n,悲壮 の
n,悲愴 だ
n,悲愴 です
n,悲愴 と
n,悲愴 の
n,皮相 だ
n,皮相 です
n,非 人道的 だ
n,非 人道的 です
n,非の打ち所 が ある
n,尾篭 だ
n,尾篭 です
n,鼻 に 付く
n,鼻っぱし が 強い
n,鼻っ柱 が 強い
n,鼻持ち が なら ない
n,鼻持ち なら ない
n,鼻息 が 荒い
n,表六玉 だ
n,表六玉 です
n,表六玉 と
n,表六玉 の
n,品 が ない
n,貧しい
n,貧寒 だ
n,貧寒 です
n,貧寒 と
n,貧寒 の
n,貧賎 だ
n,貧賎 です
n,貧相 だ
n,貧相 です
n,貧相 と
n,貧相 の
n,貧乏 くさい
n,貧乏人 だ
n,貧乏人 です
n,貧乏人 と
n,貧乏人 の
n,不 似合 だ
n,不 似合 です
n,不 似合 と
n,不 似合 の
n,不 深切 だ
n,不 深切 です
n,不 深切 と
n,不 深切 の
n,不 釣り合い だ
n,不 釣り合い です
n,不 釣り合い と
n,不 釣り合い の
n,不 熱心 だ
n,不 熱心 です
n,不 勉強
n,不ぞろい だ
n,不ぞろい です
n,不ぞろい と
n,不ぞろい の
n,不まじめ だ
n,不まじめ です
n,不穏 だ
n,不穏 です
n,不穏当 だ
n,不穏当 です
n,不穏当 と
n,不穏当 の
n,不可解 だ
n,不可解 です
n,不可思議 だ
n,不可思議 です
n,不格好 だ
n,不格好 です
n,不格好 と
n,不格好 の
n,不恰好 だ
n,不恰好 です
n,不恰好 と
n,不恰好 の
n,不謹慎 だ
n,不謹慎 です
n,不見識 だ
n,不見識 です
n,不甲斐ない
n,不行き届き だ
n,不行き届き です
n,不行届 だ
n,不行届 です
n,不行届き だ
n,不行届き です
n,不作法 だ
n,不作法 です
n,不作法 と
n,不作法 の
n,不充分 だ
n,不充分 です
n,不承知 だ
n,不承知 です
n,不承知 と
n,不承知 の
n,不粋 だ
n,不粋 です
n,不粋 と
n,不粋 の
n,不正直 だ
n,不正直 です
n,不正直 と
n,不正直 の
n,不精 者
n,不誠実 だ
n,不誠実 です
n,不鮮明 だ
n,不鮮明 です
n,不相応 だ
n,不相応 です
n,不相応 と
n,不相応 の
n,不束 だ
n,不束 です
n,不体裁 だ
n,不体裁 です
n,不退転 だ
n,不退転 です
n,不退転 と
n,不退転 の
n,不釣合 だ
n,不釣合 です
n,不定 だ
n,不定 です
n,不適 だ
n,不適 です
n,不適 と
n,不適 の
n,不適切 だ
n,不適切 です
n,不適当 だ
n,不適当 です
n,不適当 と
n,不適当 の
n,不徹底 だ
n,不徹底 です
n,不透明 だ
n,不透明 です
n,不同 だ
n,不同 です
n,不得要領 だ
n,不得要領 です
n,不得要領 と
n,不得要領 の
n,不評 を 買う
n,不敏 だ
n,不敏 です
n,不本意 だ
n,不本意 です
n,不味い
n,不明瞭 だ
n,不明瞭 です
n,不明朗 だ
n,不明朗 です
n,不面目 だ
n,不面目 です
n,不慮 だ
n,不慮 です
n,不慮 と
n,不慮 の
n,不躾 だ
n,不躾 です
n,不躾 と
n,不躾 の
n,付け にくい
n,付け焼き刃 だ
n,付け焼き刃 です
n,付け焼き刃 と
n,付け焼き刃 の
n,敷居 が 高い
n,浮き腰 だ
n,浮き腰 です
n,浮き腰 と
n,浮き腰 の
n,浮き足立つ
n,浮薄 だ
n,浮薄 です
n,浮薄 と
n,浮薄 の
n,風 の 前 の ちり だ
n,風 の 前 の ちり です
n,風 の 前 の ちり と
n,風 の 前 の ちり の
n,風向き が 悪い
n,風上 に も 置け ない
n,風来坊 だ
n,風来坊 です
n,風来坊 と
n,風来坊 の
n,腹 が 黒い
n,腹 が 立つ
n,腹 の 立つ
n,腹 汚い
